season,date,league_id,league,team1,team2,spi1,spi2,prob1,prob2,probtie,proj_score1,proj_score2,importance1,importance2,score1,score2,xg1,xg2,nsxg1,nsxg2,adj_score1,adj_score2
2022,2023-04-18,1818,UEFA Champions League,Chelsea,Real Madrid,78.79,87.76,0.3098,0.4298,0.2604,1.15,1.4,100.0,100.0,0,2,1.92,2.07,1.66,1.88,0.0,2.1
2022,2023-04-18,1818,UEFA Champions League,Napoli,AC Milan,81.74,75.27,0.5068,0.2401,0.2531,1.66,1.06,100.0,100.0,1,1,2.7,2.0,2.9,0.8,1.05,1.05
2022,2023-04-19,1882,Turkish Turkcell Super Lig,Istanbulspor,Antalyaspor,29.15,40.96,0.371,0.3663,0.2626,1.4,1.39,64.8,12.6,3,3,,,,,,
2022,2023-04-19,1882,Turkish Turkcell Super Lig,Kayserispor,Kasimpasa,42.69,39.81,0.4736,0.2983,0.2281,1.94,1.51,0.0,17.4,0,0,,,,,,
2022,2023-04-19,1882,Turkish Turkcell Super Lig,Besiktas,Hatayspor,59.26,20.69,0.8082,0.0551,0.1366,2.57,0.53,7.0,47.5,3,0,,,,,,
2023,2023-04-19,1859,Norwegian Tippeligaen,Lillestrom,Stromsgodset,35.33,26.51,0.5709,0.1811,0.248,1.83,0.92,17.9,26.2,4,3,,,,,,
2022,2023-04-19,1849,Dutch Eredivisie,Go Ahead Eagles,RKC,47.65,48.42,0.4653,0.2947,0.2401,1.74,1.34,7.3,0.1,3,2,3.59,0.57,2.52,0.55,3.15,2.1
2022,2023-04-19,1882,Turkish Turkcell Super Lig,Istanbul Basaksehir,Fenerbahce,46.82,64.93,0.2641,0.4748,0.2611,1.1,1.57,0.0,40.0,1,2,,,,,,
2022,2023-04-19,1882,Turkish Turkcell Super Lig,Konyaspor,Adana Demirspor,46.68,56.66,0.3588,0.3645,0.2767,1.27,1.28,0.0,0.0,1,2,,,,,,
2022,2023-04-19,7921,FA Women's Super League,Brighton & Hove Albion,Everton Ladies,37.35,54.45,0.3365,0.4065,0.257,1.41,1.58,52.3,0.0,3,2,,,,,,
2022,2023-04-19,7921,FA Women's Super League,Manchester United Women,Arsenal Women,78.82,80.83,0.4319,0.3024,0.2657,1.53,1.24,100.0,100.0,1,0,,,,,,
2022,2023-04-19,2412,English League Championship,Watford,Cardiff City,45.47,37.84,0.4699,0.2528,0.2773,1.37,0.92,4.5,42.4,1,3,2.52,1.7,2.03,0.79,1.05,3.15
2022,2023-04-19,2412,English League Championship,Swansea City,Preston North End,48.74,41.51,0.4911,0.2468,0.262,1.5,0.98,0.2,15.3,4,2,1.86,0.89,1.59,0.65,3.68,2.1
2022,2023-04-19,2412,English League Championship,Blackburn,Coventry City,41.18,49.84,0.3241,0.3877,0.2882,1.06,1.19,23.0,44.3,1,1,0.38,0.92,1.01,0.94,1.05,1.05
2022,2023-04-19,2412,English League Championship,Queens Park Rangers,Norwich City,33.02,48.5,0.3344,0.3976,0.2681,1.21,1.34,91.7,26.6,1,1,1.54,1.7,0.86,1.68,1.05,1.05
2022,2023-04-19,2412,English League Championship,Reading,Luton Town,31.75,55.72,0.2481,0.4693,0.2826,0.88,1.33,75.8,21.1,1,1,1.12,2.89,0.77,2.87,1.05,0.84
2022,2023-04-19,2412,English League Championship,Middlesbrough,Hull City,56.29,38.59,0.6379,0.1559,0.2062,2.04,0.89,19.1,0.0,3,1,2.85,0.65,2.6,0.85,3.15,1.05
2022,2023-04-19,1818,UEFA Champions League,Internazionale,Benfica,77.44,79.03,0.4324,0.3184,0.2492,1.5,1.25,100.0,100.0,3,3,1.0,0.64,1.33,1.25,3.15,3.15
2022,2023-04-19,1818,UEFA Champions League,Bayern Munich,Manchester City,88.7,92.62,0.3821,0.3993,0.2186,1.74,1.78,100.0,100.0,1,1,2.82,1.72,2.38,0.61,1.05,1.05
2022,2023-04-20,1882,Turkish Turkcell Super Lig,Ankaragucu,Giresunspor,33.54,28.38,0.5103,0.224,0.2657,1.55,0.93,75.5,70.8,3,1,,,,,,
2022,2023-04-20,10281,UEFA Europa Conference League,Fiorentina,Lech Poznan,74.43,50.23,0.7095,0.0845,0.206,1.96,0.51,100.0,100.0,2,3,1.34,2.03,1.69,0.84,2.1,3.15
2022,2023-04-20,10281,UEFA Europa Conference League,AZ,Anderlecht,63.09,54.83,0.5342,0.2127,0.2531,1.73,1.0,100.0,100.0,2,0,3.43,0.49,2.52,0.73,2.1,0.0
2022,2023-04-20,1882,Turkish Turkcell Super Lig,Sivasspor,Trabzonspor,40.53,52.83,0.3588,0.3818,0.2594,1.4,1.45,29.8,0.0,4,1,,,,,,
2022,2023-04-20,10281,UEFA Europa Conference League,West Ham United,KAA Gent,71.15,61.15,0.565,0.1847,0.2504,1.74,0.88,100.0,100.0,4,1,3.09,1.19,1.84,0.45,4.2,1.05
2022,2023-04-20,1820,UEFA Europa League,AS Roma,Feyenoord,74.86,76.61,0.4302,0.2992,0.2705,1.48,1.19,100.0,100.0,4,1,5.34,1.31,3.02,1.84,4.2,1.05
2022,2023-04-20,1820,UEFA Europa League,Sevilla FC,Manchester United,67.32,79.31,0.3028,0.4349,0.2622,1.26,1.56,100.0,100.0,3,0,2.19,1.0,1.35,1.29,3.15,0.0
2022,2023-04-20,10281,UEFA Europa Conference League,Nice,Basel,66.63,43.52,0.739,0.0636,0.1974,1.95,0.39,100.0,53.9,1,2,1.44,0.51,1.45,0.78,1.05,2.1
2022,2023-04-20,1820,UEFA Europa League,Sporting CP,Juventus,74.98,74.63,0.4484,0.2742,0.2774,1.45,1.07,100.0,100.0,1,1,2.42,1.28,1.47,1.01,1.05,1.05
2022,2023-04-20,1820,UEFA Europa League,Union Saint Gilloise,Bayer Leverkusen,59.12,77.28,0.2688,0.4863,0.2449,1.28,1.79,100.0,100.0,1,4,1.36,2.01,1.4,1.07,1.05,4.2
2022,2023-04-20,1975,Mexican Primera Division Torneo Clausura,Tigres UANL,Puebla,57.33,40.82,0.5807,0.184,0.2353,1.8,0.9,5.1,51.1,1,0,2.82,0.38,1.72,0.82,1.05,0.0
2022,2023-04-21,1948,Australian A-League,Western Sydney FC,Wellington Phoenix,24.4,18.43,0.5246,0.2559,0.2195,1.86,1.24,12.4,25.8,4,0,3.38,0.84,2.13,1.24,3.76,0.0
2022,2023-04-21,1846,German 2. Bundesliga,SV Darmstadt 98,Karlsruher SC,38.66,40.01,0.5128,0.2321,0.2551,1.8,1.13,100.0,0.0,2,1,1.45,1.67,0.76,1.56,2.1,1.05
2022,2023-04-21,1846,German 2. Bundesliga,Hamburg SV,FC St. Pauli,41.04,40.92,0.4711,0.2674,0.2615,1.71,1.24,97.7,24.5,4,3,1.83,1.83,1.08,1.09,4.01,3.15
2022,2023-04-21,1837,Danish SAS-Ligaen,Silkeborg,AaB,41.37,32.65,0.4961,0.2572,0.2466,1.78,1.22,9.1,42.6,2,2,,,,,,
2022,2023-04-21,1827,Austrian T-Mobile Bundesliga,Wolfsberger AC,Hartberg,39.65,30.61,0.4901,0.2729,0.2369,1.83,1.32,2.1,29.7,2,2,,,,,,
2022,2023-04-21,1983,South African ABSA Premier League,Maritzburg Utd,Richards Bay,9.06,8.7,0.4831,0.1926,0.3243,1.3,0.71,73.7,10.7,1,1,,,,,,
2022,2023-04-21,1849,Dutch Eredivisie,FC Volendam,Cambuur Leeuwarden,40.61,32.64,0.5785,0.2016,0.2199,1.99,1.09,28.0,1.9,2,0,1.91,0.8,1.61,1.08,1.58,0.0
2022,2023-04-21,1845,German Bundesliga,FC Augsburg,VfB Stuttgart,58.37,66.07,0.3479,0.3994,0.2527,1.48,1.6,31.7,64.5,1,1,0.61,1.39,0.77,1.27,1.05,1.05
2022,2023-04-21,1856,Italy Serie B,Reggina,Brescia,29.58,23.23,0.4592,0.2319,0.3089,1.46,0.95,17.6,49.1,1,2,,,,,,
2022,2023-04-21,1854,Italy Serie A,Verona,Bologna,54.11,61.73,0.3941,0.3067,0.2992,1.19,1.02,65.4,1.1,2,1,1.46,1.72,1.11,2.05,2.1,1.05
2022,2023-04-21,1843,French Ligue 1,Angers,Paris Saint-Germain,45.24,81.48,0.1128,0.726,0.1612,0.94,2.61,0.0,10.1,1,2,1.6,1.74,1.18,1.89,1.05,2.1
2022,2023-04-21,2411,Barclays Premier League,Arsenal,Southampton,83.77,60.99,0.7651,0.0808,0.1541,2.4,0.64,94.6,44.2,3,3,2.77,1.44,3.33,0.57,3.15,3.15
2022,2023-04-21,1869,Spanish Primera Division,Espanyol,Cadiz,59.45,57.14,0.4835,0.2412,0.2753,1.52,0.99,73.2,57.8,0,0,1.65,0.77,1.61,1.12,0.0,0.0
2022,2023-04-21,1871,Spanish Segunda Division,Eibar,Real Zaragoza,35.15,37.74,0.4962,0.184,0.3198,1.26,0.64,100.0,6.3,1,1,0.71,1.03,1.28,1.11,1.05,1.05
2022,2023-04-21,1864,Portuguese Liga,Casa Pia,Braga,45.68,63.39,0.2234,0.5366,0.24,0.97,1.65,0.0,55.7,0,1,0.51,1.43,0.62,1.53,0.0,1.05
2023,2023-04-21,5641,Argentina Primera Division,Colon Santa Fe,Velez Sarsfield,37.97,44.86,0.3538,0.3586,0.2876,1.17,1.18,0.1,1.3,2,1,1.1,0.6,1.45,0.69,2.1,1.05
2022,2023-04-21,1975,Mexican Primera Division Torneo Clausura,Mazatlán FC,Monterrey,34.15,63.62,0.1733,0.6099,0.2168,0.96,1.99,0.0,13.2,0,2,0.96,2.51,1.04,1.19,0.0,1.64
2022,2023-04-21,1975,Mexican Primera Division Torneo Clausura,Necaxa,Atlas,40.46,50.12,0.3288,0.3845,0.2867,1.11,1.23,29.4,51.7,1,3,0.87,1.62,1.63,0.9,1.05,3.15
2022,2023-04-21,1975,Mexican Primera Division Torneo Clausura,Tijuana,León,39.86,50.05,0.3739,0.3496,0.2765,1.28,1.22,39.3,6.3,0,0,0.64,0.89,1.58,1.46,0.0,0.0
2023,2023-04-21,1947,Japanese J League,Sanfrecce Hiroshima,FC Tokyo,41.81,34.54,0.5323,0.2377,0.23,1.66,1.02,58.8,13.4,1,2,,,,,,
2022,2023-04-22,1948,Australian A-League,Newcastle Jets,Central Coast Mariners,15.74,25.5,0.3341,0.4423,0.2237,1.49,1.74,25.0,14.0,1,3,1.93,2.02,1.14,1.91,1.05,2.94
2022,2023-04-22,1948,Australian A-League,Western United,Melbourne City,15.55,34.57,0.2422,0.552,0.2059,1.3,2.05,31.3,8.8,1,3,1.56,2.94,0.94,1.09,1.05,3.07
2023,2023-04-22,1947,Japanese J League,Vissel Kobe,Yokohama F. Marinos,50.87,50.35,0.4488,0.3166,0.2346,1.55,1.26,95.6,74.8,2,3,,,,,,
2022,2023-04-22,1846,German 2. Bundesliga,Arminia Bielefeld,Hannover 96,33.55,24.74,0.5633,0.2029,0.2338,2.04,1.14,46.1,7.7,1,3,1.5,1.12,1.53,0.84,1.05,3.15
2022,2023-04-22,1846,German 2. Bundesliga,Hansa Rostock,SpVgg Greuther Fürth,22.09,35.48,0.3292,0.3758,0.295,1.2,1.3,61.8,0.1,2,0,1.3,0.53,0.51,1.25,2.1,0.0
2022,2023-04-22,1846,German 2. Bundesliga,1. FC Nürnberg,Fortuna Düsseldorf,24.56,38.89,0.3067,0.4017,0.2916,1.16,1.37,42.2,12.7,2,0,1.16,0.72,0.5,0.82,1.58,0.0
2022,2023-04-22,1866,Russian Premier Liga,FC Khimki,Torpedo Moskow,27.18,28.12,0.4447,0.2701,0.2853,1.31,0.95,29.4,10.7,4,2,,,,,,
2022,2023-04-22,2417,Scottish Premiership,Hearts,Ross County,40.16,28.77,0.4863,0.2497,0.264,1.53,1.02,0.0,61.6,6,1,,,,,,
2022,2023-04-22,2411,Barclays Premier League,Fulham,Leeds United,65.99,61.79,0.4298,0.331,0.2392,1.62,1.4,0.0,53.0,2,1,1.34,1.21,0.67,0.94,2.07,1.05
2022,2023-04-22,1871,Spanish Segunda Division,Villarreal B,Albacete,31.59,36.4,0.3716,0.3513,0.2771,1.39,1.34,6.3,33.8,1,2,1.29,2.15,1.22,1.34,1.05,2.1
2022,2023-04-22,1856,Italy Serie B,Cittadella,Genoa,25.95,46.55,0.2032,0.4514,0.3455,0.72,1.23,65.8,78.4,0,1,,,,,,
2022,2023-04-22,1856,Italy Serie B,Perugia,Cosenza,30.45,20.34,0.5204,0.1661,0.3135,1.44,0.68,94.4,98.0,0,0,,,,,,
2022,2023-04-22,1856,Italy Serie B,Frosinone,Sudtirol,47.4,33.31,0.5825,0.1114,0.3061,1.46,0.47,93.4,45.6,0,0,,,,,,
2022,2023-04-22,1856,Italy Serie B,Parma,Cagliari,39.28,42.85,0.3551,0.3003,0.3446,1.11,1.0,48.3,62.7,2,1,,,,,,
2022,2023-04-22,1856,Italy Serie B,Modena,Spal,31.35,26.89,0.4209,0.2819,0.2972,1.51,1.19,6.9,64.9,0,0,,,,,,
2022,2023-04-22,1856,Italy Serie B,Como,Ascoli,35.62,28.6,0.4878,0.2156,0.2966,1.56,0.95,7.2,3.5,1,1,,,,,,
2022,2023-04-22,1869,Spanish Primera Division,Osasuna,Real Betis,67.31,65.91,0.3805,0.3112,0.3083,1.17,1.03,0.9,55.5,3,2,1.4,2.29,1.08,2.27,3.15,2.1
2022,2023-04-22,1844,French Ligue 2,St Etienne,Metz,45.82,49.71,0.2917,0.4529,0.2554,1.27,1.64,1.0,87.8,1,3,,,,,,
2022,2023-04-22,1983,South African ABSA Premier League,TS Galaxy,Royal AM,13.97,13.53,0.4835,0.2101,0.3064,1.41,0.83,3.3,1.2,1,1,,,,,,
2022,2023-04-22,1854,Italy Serie A,Salernitana,Sassuolo,46.18,64.01,0.2755,0.4758,0.2487,1.23,1.69,30.5,0.2,3,0,1.33,0.61,0.95,1.91,3.15,0.0
2023,2023-04-22,1874,Swedish Allsvenskan,Hammarby,Varbergs BoIS FC,38.77,15.87,0.6947,0.115,0.1903,2.27,0.8,28.6,36.9,2,0,,,,,,
2022,2023-04-22,1983,South African ABSA Premier League,Orlando Pirates,Black Aces,25.17,18.89,0.5953,0.1306,0.2741,1.62,0.61,100.0,3.2,2,1,,,,,,
2022,2023-04-22,1845,German Bundesliga,Hertha Berlin,Werder Bremen,57.85,62.47,0.4356,0.3004,0.264,1.55,1.24,52.8,3.1,2,4,1.76,2.26,1.47,1.47,2.1,4.2
2022,2023-04-22,1845,German Bundesliga,Mainz,Bayern Munich,74.34,89.12,0.2009,0.5934,0.2057,1.29,2.3,9.4,78.6,3,1,1.36,2.49,0.93,2.58,2.93,1.05
2022,2023-04-22,1845,German Bundesliga,TSG Hoffenheim,FC Cologne,65.91,67.94,0.445,0.2877,0.2673,1.53,1.18,14.5,1.4,1,3,0.81,1.99,1.67,1.42,1.05,2.63
2022,2023-04-22,1866,Russian Premier Liga,Fakel Voronezh,Gazovik Orenburg,31.6,42.57,0.3615,0.4074,0.2311,1.63,1.74,34.3,0.2,1,3,,,,,,
2022,2023-04-22,1845,German Bundesliga,VfL Bochum,VfL Wolfsburg,56.56,73.15,0.3275,0.4171,0.2554,1.39,1.6,55.0,3.8,1,5,3.04,2.99,2.24,1.57,1.05,5.08
2022,2023-04-22,2417,Scottish Premiership,St Mirren,Kilmarnock,36.4,24.65,0.505,0.2279,0.267,1.51,0.92,0.0,57.7,0,2,,,,,,
2022,2023-04-22,2417,Scottish Premiership,Celtic,Motherwell,76.98,36.96,0.8336,0.0572,0.1092,3.15,0.76,3.4,0.6,1,1,,,,,,
2022,2023-04-22,2417,Scottish Premiership,Dundee Utd,Livingston,29.19,30.43,0.4593,0.2676,0.2731,1.43,1.03,52.0,0.0,2,0,,,,,,
2022,2023-04-22,2413,English League One,Barnsley,Oxford United,42.17,18.01,0.6541,0.1289,0.2169,1.92,0.71,20.9,37.1,2,0,,,,,,
2022,2023-04-22,2414,English League Two,Stockport County,Rochdale,17.69,7.06,0.7013,0.0977,0.201,2.01,0.59,70.5,2.1,1,0,,,,,,
2022,2023-04-22,2411,Barclays Premier League,Leicester City,Wolverhampton,67.64,64.92,0.5347,0.2147,0.2506,1.58,0.9,66.2,4.9,2,1,2.79,0.7,0.91,0.94,2.1,1.05
2022,2023-04-22,2411,Barclays Premier League,Liverpool,Nottingham Forest,84.52,53.23,0.7857,0.076,0.1384,2.63,0.7,36.4,64.9,3,2,3.35,1.02,2.31,1.68,3.15,2.1
2022,2023-04-22,2413,English League One,Peterborough United,Ipswich Town,31.78,48.03,0.2142,0.5499,0.2358,1.06,1.84,32.9,96.9,0,3,,,,,,
2022,2023-04-22,2413,English League One,Derby County,Burton Albion,32.17,19.31,0.6457,0.157,0.1974,2.25,1.02,37.1,0.2,1,0,,,,,,
2022,2023-04-22,2412,English League Championship,Cardiff City,Stoke City,38.55,50.14,0.3288,0.3903,0.2809,1.12,1.24,14.3,0.0,1,1,1.43,0.38,0.43,0.82,1.05,1.05
2022,2023-04-22,2412,English League Championship,Norwich City,Swansea City,48.72,49.47,0.452,0.2907,0.2573,1.51,1.16,25.3,2.1,0,3,0.26,1.9,0.7,1.51,0.0,2.94
2022,2023-04-22,2414,English League Two,Tranmere Rovers,Grimsby Town,7.72,8.85,0.3748,0.3223,0.3029,1.15,1.04,0.0,0.0,2,0,,,,,,
2022,2023-04-22,2414,English League Two,Leyton Orient,Crewe Alexandra,13.19,8.68,0.5446,0.1755,0.2799,1.44,0.69,31.5,0.0,2,0,,,,,,
2022,2023-04-22,2413,English League One,Cheltenham Town,Forest Green Rovers,16.94,6.95,0.5674,0.1664,0.2662,1.53,0.69,1.6,0.0,3,1,,,,,,
2022,2023-04-22,2411,Barclays Premier League,Crystal Palace,Everton,72.69,59.59,0.4877,0.2482,0.2641,1.45,0.95,0.1,69.0,0,0,0.47,0.49,1.52,0.87,0.0,0.0
2022,2023-04-22,2414,English League Two,Colchester United,Sutton United,10.12,8.42,0.3935,0.2788,0.3277,1.06,0.84,0.1,0.0,4,1,,,,,,
2022,2023-04-22,2412,English League Championship,Birmingham,Blackpool,39.16,31.1,0.5121,0.2319,0.256,1.56,0.96,0.0,10.7,0,1,1.5,1.19,1.4,1.67,0.0,1.05
2022,2023-04-22,2414,English League Two,Doncaster Rovers,Newport County,6.39,11.32,0.3323,0.376,0.2917,1.12,1.21,0.0,0.0,1,3,,,,,,
2022,2023-04-22,2411,Barclays Premier League,Brentford,Aston Villa,73.46,76.55,0.3972,0.3486,0.2542,1.42,1.32,0.0,10.1,1,1,2.45,1.94,1.59,1.05,1.05,1.05
2022,2023-04-22,2413,English League One,Bolton,Shrewsbury Town,33.37,21.15,0.6116,0.1393,0.2491,1.64,0.64,34.2,0.0,1,0,,,,,,
2022,2023-04-22,2414,English League Two,Barrow,Carlisle United,8.24,13.12,0.2819,0.3945,0.3235,0.86,1.08,0.1,45.2,0,1,,,,,,
2022,2023-04-22,2413,English League One,Plymouth Argyle,Cambridge United,29.99,11.94,0.6521,0.1248,0.2232,1.85,0.66,100.0,92.1,3,1,,,,,,
2022,2023-04-22,2414,English League Two,Northampton Town,Harrogate Town,11.88,9.68,0.6128,0.1489,0.2383,1.76,0.73,100.0,0.4,3,1,,,,,,
2022,2023-04-22,2413,English League One,Fleetwood Town,Milton Keynes Dons,22.3,16.89,0.414,0.2936,0.2924,1.26,1.01,0.0,69.8,1,0,,,,,,
2022,2023-04-22,2413,English League One,Port Vale,Bristol Rovers,14.38,17.98,0.3856,0.3511,0.2633,1.42,1.34,10.9,0.0,2,0,,,,,,
2022,2023-04-22,2414,English League Two,Bradford City,Gillingham,14.33,9.13,0.5469,0.1562,0.2969,1.33,0.57,64.4,0.0,2,2,,,,,,
2022,2023-04-22,2413,English League One,Charlton Athletic,Morecambe,26.75,10.38,0.6364,0.1426,0.2209,1.91,0.77,0.0,16.0,2,3,,,,,,
2022,2023-04-22,2412,English League Championship,Hull City,Watford,37.82,44.78,0.3626,0.3691,0.2683,1.27,1.29,0.0,1.0,1,0,0.78,1.16,0.79,1.57,1.05,0.0
2022,2023-04-22,2414,English League Two,Mansfield Town,Stevenage,18.35,11.98,0.4275,0.3084,0.2641,1.5,1.23,35.4,100.0,1,0,,,,,,
2022,2023-04-22,2414,English League Two,AFC Wimbledon,Swindon Town,8.63,12.28,0.3662,0.3587,0.2751,1.3,1.29,0.0,0.0,1,5,,,,,,
2022,2023-04-22,2413,English League One,Portsmouth,Accrington Stanley,27.76,8.23,0.6889,0.1039,0.2072,1.95,0.6,0.2,31.9,1,0,,,,,,
2022,2023-04-22,2414,English League Two,Hartlepool,Crawley Town,6.84,5.55,0.4465,0.3051,0.2484,1.67,1.34,100.0,100.0,0,2,,,,,,
2022,2023-04-22,2412,English League Championship,Bristol City,Rotherham United,43.47,33.2,0.5364,0.2013,0.2623,1.51,0.81,0.0,3.3,2,1,2.37,0.95,1.02,1.08,2.1,1.05
2022,2023-04-22,2417,Scottish Premiership,St Johnstone,Hibernian,26.79,41.19,0.3006,0.4368,0.2626,1.2,1.5,21.9,0.0,1,1,,,,,,
2022,2023-04-22,2413,English League One,Sheffield Wednesday,Exeter City,35.8,22.92,0.6491,0.1382,0.2127,1.99,0.79,78.6,0.0,2,1,,,,,,
2022,2023-04-22,2414,English League Two,Walsall,Salford City,7.46,18.17,0.2258,0.5117,0.2625,0.96,1.58,0.0,50.3,2,3,,,,,,
2022,2023-04-22,2412,English League Championship,Coventry City,Reading,49.9,31.1,0.5876,0.1704,0.2421,1.68,0.77,32.6,78.3,2,1,2.13,0.4,1.44,0.94,2.1,1.05
2022,2023-04-22,2413,English League One,Wycombe Wanderers,Lincoln City,28.49,21.95,0.4743,0.2173,0.3084,1.23,0.73,5.8,0.0,0,2,,,,,,
2022,2023-04-22,2412,English League Championship,Wigan,Millwall,33.29,51.02,0.2275,0.4751,0.2973,0.77,1.25,13.8,41.5,2,1,1.94,0.5,1.54,1.55,2.1,1.05
2022,2023-04-22,2412,English League Championship,Burnley,Queens Park Rangers,61.79,32.82,0.6465,0.1324,0.2211,1.82,0.68,1.1,91.8,1,2,2.24,0.68,2.63,0.38,1.05,2.1
2022,2023-04-22,1871,Spanish Segunda Division,FC Cartagena,Sporting Gijón,33.14,33.14,0.4472,0.2521,0.3006,1.34,0.93,26.8,5.2,2,1,1.0,0.64,1.14,0.41,1.68,1.05
2022,2023-04-22,1871,Spanish Segunda Division,SD Ponferradina,FC Andorra,25.78,38.65,0.3103,0.3547,0.335,0.94,1.02,28.3,6.1,1,4,0.92,1.51,0.75,1.03,1.05,3.25
2022,2023-04-22,1856,Italy Serie B,Palermo,Benevento,32.07,24.36,0.4716,0.2184,0.31,1.46,0.9,7.2,23.7,1,1,,,,,,
2022,2023-04-22,1869,Spanish Primera Division,Almeria,Athletic Bilbao,55.34,75.84,0.274,0.4604,0.2656,1.17,1.59,54.9,26.7,1,2,0.64,2.0,1.09,1.45,1.05,2.1
2022,2023-04-22,1864,Portuguese Liga,Famalicao,Maritimo,50.21,41.92,0.4909,0.2533,0.2557,1.49,0.99,0.0,34.3,3,2,2.65,1.17,2.72,0.92,2.73,2.1
2022,2023-04-22,1827,Austrian T-Mobile Bundesliga,WSG Swarovski Wattens,Hartberg,36.32,33.32,0.422,0.3307,0.2473,1.64,1.43,0.0,28.9,,,,,,,,
2022,2023-04-22,1827,Austrian T-Mobile Bundesliga,Cashpoint SC Rheindorf Altach,SV Ried,27.04,27.07,0.3906,0.3086,0.3008,1.18,1.01,92.4,95.4,1,1,,,,,,
2022,2023-04-22,1843,French Ligue 1,Auxerre,Lille,51.54,75.86,0.2253,0.5227,0.2521,0.99,1.64,60.6,34.5,1,1,1.13,3.64,0.64,2.12,1.05,1.05
2023,2023-04-22,1874,Swedish Allsvenskan,Degerfors IF,IF Elfsborg,18.58,38.46,0.2326,0.5142,0.2532,1.08,1.73,35.5,29.0,1,2,,,,,,
2022,2023-04-22,1983,South African ABSA Premier League,Stellenbosch FC,Moroka Swallows,16.03,9.29,0.4572,0.2302,0.3126,1.35,0.87,6.1,35.8,3,0,,,,,,
2022,2023-04-22,1882,Turkish Turkcell Super Lig,Umraniyespor,Besiktas,33.84,60.1,0.243,0.5241,0.2329,1.23,1.89,56.5,0.8,0,2,,,,,,
2022,2023-04-22,1866,Russian Premier Liga,Zenit St Petersburg,Dinamo Moscow,74.3,52.26,0.6937,0.1193,0.187,2.2,0.79,9.9,22.1,3,1,,,,,,
2023,2023-04-22,1859,Norwegian Tippeligaen,SK Brann,Valerenga,29.58,35.79,0.4237,0.2957,0.2806,1.48,1.19,23.1,10.3,3,1,,,,,,
2022,2023-04-22,1854,Italy Serie A,Lazio,Torino,68.6,64.15,0.4731,0.2327,0.2942,1.31,0.83,17.9,0.0,0,1,0.93,0.78,1.49,0.88,0.0,1.05
2022,2023-04-22,1879,Swiss Raiffeisen Super League,Winterthur,Grasshoppers Zürich,25.52,33.22,0.3614,0.352,0.2865,1.31,1.29,31.8,8.0,1,2,,,,,,
2022,2023-04-22,1884,Greek Super League,Levadiakos,Ionikos FC,18.26,19.32,0.4631,0.2205,0.3164,1.19,0.72,95.3,71.4,2,2,,,,,,
2022,2023-04-22,1832,Belgian Jupiler League,RFC Seraing,KVC Westerlo,19.92,47.82,0.2642,0.4958,0.2401,1.21,1.75,0.0,0.0,1,1,,,,,,
2022,2023-04-22,1884,Greek Super League,OFI Crete,Asteras Tripolis,27.34,22.86,0.4878,0.2102,0.302,1.29,0.74,0.0,4.5,1,1,,,,,,
2022,2023-04-22,1884,Greek Super League,Lamia,Atromitos,14.3,26.71,0.3599,0.3309,0.3092,1.09,1.03,73.7,0.0,1,0,,,,,,
2022,2023-04-22,1884,Greek Super League,Giannina,Panetolikos,20.71,20.01,0.535,0.1966,0.2685,1.53,0.82,62.8,1.9,3,2,,,,,,
2022,2023-04-22,1871,Spanish Segunda Division,Las Palmas,Levante,36.9,40.04,0.3985,0.2844,0.317,1.18,0.95,100.0,100.0,0,0,0.4,1.35,0.78,0.98,0.0,0.0
2022,2023-04-22,1845,German Bundesliga,Borussia Dortmund,Eintracht Frankfurt,78.09,71.39,0.615,0.1753,0.2097,2.18,1.08,100.0,14.2,4,0,1.42,0.54,2.22,1.06,4.2,0.0
2022,2023-04-22,2412,English League Championship,Preston North End,Blackburn,40.89,41.08,0.4047,0.297,0.2983,1.16,0.95,7.7,24.3,1,1,0.63,1.14,2.24,1.81,1.05,1.05
2022,2023-04-22,1869,Spanish Primera Division,Real Valladolid,Girona FC,52.66,66.74,0.3453,0.3915,0.2632,1.41,1.51,49.5,0.9,1,0,0.96,1.2,1.14,1.25,1.05,0.0
2022,2023-04-22,1869,Spanish Primera Division,Real Sociedad,Rayo Vallecano,72.48,65.73,0.5876,0.1461,0.2662,1.58,0.64,94.4,5.6,2,1,0.83,0.35,1.09,0.71,2.1,1.05
2022,2023-04-22,1849,Dutch Eredivisie,Heerenveen,Emmen,51.5,38.14,0.5321,0.2207,0.2472,1.69,0.99,0.0,77.3,2,3,2.7,1.8,1.37,1.43,2.1,3.15
2022,2023-04-22,1844,French Ligue 2,Niort,Caen,20.58,38.57,0.2329,0.5079,0.2592,1.03,1.64,9.7,2.5,1,2,,,,,,
2022,2023-04-22,1844,French Ligue 2,Laval,Sochaux,22.81,43.59,0.2277,0.5241,0.2482,1.07,1.75,53.4,30.7,2,1,,,,,,
2022,2023-04-22,1844,French Ligue 2,Paris FC,Nimes,34.18,27.76,0.4476,0.2914,0.261,1.58,1.23,4.8,54.7,3,0,,,,,,
2022,2023-04-22,1844,French Ligue 2,Annecy,Rodez,24.71,27.07,0.3864,0.3177,0.2959,1.23,1.09,52.9,37.2,0,3,,,,,,
2022,2023-04-22,1844,French Ligue 2,Le Havre,US Quevilly,42.22,31.25,0.6079,0.1043,0.2879,1.39,0.4,80.3,0.1,0,0,,,,,,
